Store,Date,Units,Promo,Weekday
STORE2,4/13/2014,0,0,Sunday
STORE2,4/14/2014,0,0,Monday
STORE2,4/15/2014,0,0,Tuesday
STORE2,4/16/2014,0,0,Wednesday
STORE2,4/17/2014,1,0,Thursday
STORE2,4/18/2014,1,0,Friday
STORE2,4/19/2014,0,0,Saturday
STORE2,4/20/2014,0,0,Sunday
STORE2,4/21/2014,0,0,Monday
STORE2,4/22/2014,0,0,Tuesday
STORE2,4/23/2014,2,0,Wednesday
STORE2,4/24/2014,0,0,Thursday
STORE2,4/25/2014,1,0,Friday
STORE2,4/26/2014,1,0,Saturday
STORE2,4/27/2014,0,0,Sunday
STORE2,4/28/2014,0,0,Monday
STORE2,4/29/2014,1,0,Tuesday
STORE2,4/30/2014,1,0,Wednesday
STORE2,5/1/2014,0,0,Thursday
STORE2,5/2/2014,0,0,Friday
STORE2,5/3/2014,1,0,Saturday
STORE2,5/4/2014,0,0,Sunday
STORE2,5/5/2014,0,0,Monday
STORE2,5/6/2014,1,0,Tuesday
STORE2,5/7/2014,2,0,Wednesday
STORE2,5/8/2014,1,0,Thursday
STORE2,5/9/2014,0,0,Friday
STORE2,5/10/2014,3,0,Saturday
STORE2,5/11/2014,0,0,Sunday
STORE2,5/12/2014,5,1,Monday
STORE2,5/13/2014,1,1,Tuesday
STORE2,5/14/2014,11,1,Wednesday
STORE2,5/15/2014,4,1,Thursday
STORE2,5/16/2014,3,1,Friday
STORE2,5/17/2014,5,1,Saturday
STORE2,5/18/2014,0,1,Sunday
STORE2,5/19/2014,1,1,Monday
STORE2,5/20/2014,2,1,Tuesday
STORE2,5/21/2014,2,1,Wednesday
STORE2,5/22/2014,0,1,Thursday
STORE2,5/23/2014,5,1,Friday
STORE2,5/24/2014,0,1,Saturday
STORE2,5/25/2014,0,1,Sunday
STORE2,5/26/2014,0,0,Monday
STORE2,5/27/2014,0,0,Tuesday
STORE2,5/28/2014,0,0,Wednesday
STORE2,5/29/2014,1,0,Thursday
STORE2,5/30/2014,1,0,Friday
STORE2,5/31/2014,3,0,Saturday
STORE2,6/1/2014,0,0,Sunday
STORE2,6/2/2014,0,0,Monday
STORE2,6/3/2014,2,0,Tuesday
STORE2,6/4/2014,0,0,Wednesday
STORE2,6/5/2014,1,0,Thursday
STORE2,6/6/2014,0,0,Friday
STORE2,6/7/2014,0,0,Saturday
STORE2,6/8/2014,0,0,Sunday
STORE2,6/9/2014,0,0,Monday
STORE2,6/10/2014,0,0,Tuesday
STORE2,6/11/2014,1,0,Wednesday
STORE2,6/12/2014,0,0,Thursday
STORE2,6/13/2014,0,0,Friday
STORE2,6/14/2014,1,0,Saturday
STORE2,6/15/2014,0,0,Sunday
STORE2,6/16/2014,2,0,Monday
STORE2,6/17/2014,1,0,Tuesday
STORE2,6/18/2014,0,0,Wednesday
STORE2,6/19/2014,1,0,Thursday
STORE2,6/20/2014,1,0,Friday
STORE2,6/21/2014,1,0,Saturday
STORE2,6/22/2014,0,0,Sunday
STORE2,6/23/2014,3,0,Monday
STORE2,6/24/2014,7,1,Tuesday
STORE2,6/25/2014,11,1,Wednesday
STORE2,6/26/2014,6,1,Thursday
STORE2,6/27/2014,11,1,Friday
STORE2,6/28/2014,18,1,Saturday
STORE2,6/29/2014,0,1,Sunday
STORE2,6/30/2014,12,1,Monday
STORE2,7/1/2014,2,1,Tuesday
STORE2,7/2/2014,9,1,Wednesday
STORE2,7/3/2014,1,0,Thursday
STORE2,7/4/2014,1,0,Friday
STORE2,7/5/2014,3,0,Saturday
STORE2,7/6/2014,0,0,Sunday
STORE2,7/7/2014,1,0,Monday
STORE2,7/8/2014,1,0,Tuesday
STORE2,7/9/2014,0,0,Wednesday
STORE2,7/10/2014,0,0,Thursday
STORE2,7/11/2014,1,0,Friday
STORE2,7/12/2014,1,0,Saturday
STORE2,7/13/2014,0,0,Sunday
STORE2,7/14/2014,1,0,Monday
STORE2,7/15/2014,0,0,Tuesday
STORE2,7/16/2014,1,0,Wednesday
STORE2,7/17/2014,1,0,Thursday
STORE2,7/18/2014,1,0,Friday
STORE2,7/19/2014,1,0,Saturday
STORE2,7/20/2014,0,0,Sunday
STORE2,7/21/2014,1,0,Monday
STORE2,7/22/2014,3,0,Tuesday
STORE2,7/23/2014,1,0,Wednesday
STORE2,7/24/2014,0,0,Thursday
STORE2,7/25/2014,0,0,Friday
STORE2,7/26/2014,0,0,Saturday
STORE2,7/27/2014,0,0,Sunday
STORE2,7/28/2014,0,0,Monday
STORE2,7/29/2014,2,1,Tuesday
STORE2,7/30/2014,0,1,Wednesday
STORE2,7/31/2014,0,1,Thursday
STORE2,8/1/2014,3,1,Friday
STORE2,8/2/2014,6,1,Saturday
STORE2,8/3/2014,0,1,Sunday
STORE2,8/4/2014,5,1,Monday
STORE2,8/5/2014,0,1,Tuesday
STORE2,8/6/2014,1,0,Wednesday
STORE2,8/7/2014,0,0,Thursday
STORE2,8/8/2014,1,0,Friday
STORE2,8/9/2014,0,0,Saturday
STORE2,8/10/2014,0,0,Sunday
STORE2,8/11/2014,3,0,Monday
STORE2,8/12/2014,1,0,Tuesday
STORE2,8/13/2014,1,0,Wednesday
STORE2,8/14/2014,0,0,Thursday
STORE2,8/15/2014,0,0,Friday
STORE2,8/16/2014,1,0,Saturday
STORE2,8/17/2014,0,0,Sunday
STORE2,8/18/2014,0,0,Monday
STORE2,8/19/2014,0,0,Tuesday
STORE2,8/20/2014,2,0,Wednesday
STORE2,8/21/2014,1,0,Thursday
STORE2,8/22/2014,0,0,Friday
STORE2,8/23/2014,0,0,Saturday
STORE2,8/24/2014,0,0,Sunday
STORE2,8/25/2014,0,0,Monday
STORE2,8/26/2014,1,0,Tuesday
STORE2,8/27/2014,0,0,Wednesday
STORE2,8/28/2014,0,0,Thursday
STORE2,8/29/2014,2,0,Friday
STORE2,8/30/2014,2,0,Saturday
STORE2,8/31/2014,0,0,Sunday
STORE2,9/1/2014,1,0,Monday
STORE2,9/2/2014,13,0,Tuesday
STORE2,9/3/2014,36,0,Wednesday
STORE2,9/4/2014,14,0,Thursday
STORE2,9/5/2014,27,0,Friday
STORE2,9/6/2014,11,0,Saturday
STORE2,9/7/2014,5,0,Sunday
STORE2,9/8/2014,9,0,Monday
STORE2,9/9/2014,2,0,Tuesday
STORE2,9/10/2014,11,0,Wednesday
STORE2,9/11/2014,1,0,Thursday
STORE2,9/12/2014,0,0,Friday
STORE2,9/13/2014,15,0,Saturday
STORE2,9/14/2014,0,0,Sunday
STORE2,9/15/2014,2,0,Monday
STORE2,9/16/2014,8,0,Tuesday
STORE2,9/17/2014,1,0,Wednesday
STORE2,9/18/2014,3,0,Thursday
STORE2,9/19/2014,1,0,Friday
STORE2,9/20/2014,0,0,Saturday
STORE2,9/21/2014,0,0,Sunday
STORE2,9/22/2014,1,0,Monday
STORE2,9/23/2014,0,0,Tuesday
STORE2,9/24/2014,0,0,Wednesday
STORE2,9/25/2014,2,0,Thursday
STORE2,9/26/2014,1,0,Friday
STORE2,9/27/2014,3,0,Saturday
STORE2,9/28/2014,0,0,Sunday
STORE2,9/29/2014,1,0,Monday
STORE2,9/30/2014,0,0,Tuesday
STORE2,10/1/2014,1,0,Wednesday
STORE2,10/2/2014,2,0,Thursday
STORE2,10/3/2014,2,0,Friday
STORE2,10/4/2014,1,0,Saturday
STORE2,10/5/2014,0,0,Sunday
STORE2,10/6/2014,1,1,Monday
STORE2,10/7/2014,14,1,Tuesday
STORE2,10/8/2014,23,1,Wednesday
STORE2,10/9/2014,29,1,Thursday
STORE2,10/10/2014,39,1,Friday
STORE2,10/11/2014,46,1,Saturday
STORE2,10/12/2014,0,1,Sunday
STORE2,10/13/2014,19,1,Monday
STORE2,10/14/2014,4,1,Tuesday
STORE2,10/15/2014,0,0,Wednesday
STORE2,10/16/2014,0,0,Thursday
STORE2,10/17/2014,2,0,Friday
STORE2,10/18/2014,2,0,Saturday
STORE2,10/19/2014,0,0,Sunday
STORE2,10/20/2014,1,0,Monday
STORE2,10/21/2014,0,0,Tuesday
STORE2,10/22/2014,0,0,Wednesday
STORE2,10/23/2014,0,0,Thursday
STORE2,10/24/2014,0,0,Friday
STORE2,10/25/2014,1,0,Saturday
STORE2,10/26/2014,0,0,Sunday
STORE2,10/27/2014,0,0,Monday
STORE2,10/28/2014,0,0,Tuesday
STORE2,10/29/2014,3,0,Wednesday
STORE2,10/30/2014,1,0,Thursday
STORE2,10/31/2014,1,0,Friday
STORE2,11/1/2014,2,0,Saturday
STORE2,11/2/2014,0,0,Sunday
STORE2,11/3/2014,0,0,Monday
STORE2,11/4/2014,3,0,Tuesday
STORE2,11/5/2014,0,0,Wednesday
STORE2,11/6/2014,0,0,Thursday
STORE2,11/7/2014,1,0,Friday
STORE2,11/8/2014,1,0,Saturday
STORE2,11/9/2014,0,0,Sunday
STORE2,11/10/2014,0,0,Monday
STORE2,11/11/2014,0,0,Tuesday
STORE2,11/12/2014,1,0,Wednesday
STORE2,11/13/2014,0,0,Thursday
STORE2,11/14/2014,0,0,Friday
STORE2,11/15/2014,0,0,Saturday
STORE2,11/16/2014,0,0,Sunday
STORE2,11/17/2014,0,0,Monday
STORE2,11/18/2014,2,0,Tuesday
STORE2,11/19/2014,0,0,Wednesday
STORE2,11/20/2014,0,0,Thursday
STORE2,11/21/2014,0,0,Friday
STORE2,11/22/2014,1,0,Saturday
STORE2,11/23/2014,0,0,Sunday
STORE2,11/24/2014,0,0,Monday
STORE2,11/25/2014,1,0,Tuesday
STORE2,11/26/2014,0,0,Wednesday
STORE2,11/27/2014,1,0,Thursday
STORE2,11/28/2014,1,0,Friday
STORE2,11/29/2014,0,0,Saturday
STORE2,11/30/2014,0,0,Sunday
STORE2,12/1/2014,0,0,Monday
STORE2,12/2/2014,0,0,Tuesday
STORE2,12/3/2014,0,0,Wednesday
STORE2,12/4/2014,0,0,Thursday
STORE2,12/5/2014,2,0,Friday
STORE2,12/6/2014,2,0,Saturday
STORE2,12/7/2014,0,0,Sunday
STORE2,12/8/2014,0,0,Monday
STORE2,12/9/2014,0,0,Tuesday
STORE2,12/10/2014,0,0,Wednesday
STORE2,12/11/2014,0,0,Thursday
STORE2,12/12/2014,2,0,Friday
STORE2,12/13/2014,1,0,Saturday
STORE2,12/14/2014,0,0,Sunday
STORE2,12/15/2014,1,0,Monday
STORE2,12/16/2014,0,0,Tuesday
STORE2,12/17/2014,1,0,Wednesday
STORE2,12/18/2014,0,0,Thursday
STORE2,12/19/2014,1,0,Friday
STORE2,12/20/2014,0,0,Saturday
STORE2,12/21/2014,1,0,Sunday
STORE2,12/22/2014,1,0,Monday
STORE2,12/23/2014,2,0,Tuesday
STORE2,12/24/2014,0,0,Wednesday
STORE2,12/25/2014,0,0,Thursday
STORE2,12/26/2014,2,0,Friday
STORE2,12/27/2014,50,0,Saturday
STORE2,12/28/2014,33,0,Sunday
STORE2,12/29/2014,42,0,Monday
STORE2,12/30/2014,20,0,Tuesday
STORE2,12/31/2014,22,0,Wednesday
STORE2,1/1/2015,0,0,Thursday
STORE2,1/2/2015,22,0,Friday
STORE2,1/3/2015,34,0,Saturday
STORE2,1/4/2015,0,0,Sunday
STORE2,1/5/2015,21,0,Monday
STORE2,1/6/2015,18,0,Tuesday
STORE2,1/7/2015,24,0,Wednesday
STORE2,1/8/2015,8,0,Thursday
STORE2,1/9/2015,10,0,Friday
STORE2,1/10/2015,18,0,Saturday
STORE2,1/11/2015,0,0,Sunday
STORE2,1/12/2015,2,0,Monday
STORE2,1/13/2015,0,0,Tuesday
STORE2,1/14/2015,0,0,Wednesday
STORE2,1/15/2015,0,0,Thursday
STORE2,1/16/2015,1,0,Friday
STORE2,1/17/2015,1,0,Saturday
STORE2,1/18/2015,0,0,Sunday
STORE2,1/19/2015,0,0,Monday
STORE2,1/20/2015,0,0,Tuesday
STORE2,1/21/2015,0,0,Wednesday
STORE2,1/22/2015,2,0,Thursday
STORE2,1/23/2015,0,0,Friday
STORE2,1/24/2015,0,0,Saturday
STORE2,1/25/2015,0,0,Sunday
STORE2,1/26/2015,0,0,Monday
STORE2,1/27/2015,0,0,Tuesday
STORE2,1/28/2015,1,0,Wednesday
STORE2,1/29/2015,1,0,Thursday
STORE2,1/30/2015,1,0,Friday
STORE2,1/31/2015,1,0,Saturday
STORE2,2/1/2015,0,0,Sunday
STORE2,2/2/2015,1,1,Monday
STORE2,2/3/2015,7,1,Tuesday
STORE2,2/4/2015,9,1,Wednesday
STORE2,2/5/2015,2,1,Thursday
STORE2,2/6/2015,17,1,Friday
STORE2,2/7/2015,14,1,Saturday
STORE2,2/8/2015,0,1,Sunday
STORE2,2/9/2015,13,1,Monday
STORE2,2/10/2015,0,1,Tuesday
STORE2,2/11/2015,0,1,Wednesday
STORE2,2/12/2015,0,0,Thursday
STORE2,2/13/2015,2,0,Friday
STORE2,2/14/2015,1,0,Saturday
STORE2,2/15/2015,0,0,Sunday
STORE2,2/16/2015,0,0,Monday
STORE2,2/17/2015,0,0,Tuesday
STORE2,2/18/2015,1,0,Wednesday
STORE2,2/19/2015,0,0,Thursday
STORE2,2/20/2015,2,0,Friday
STORE2,2/21/2015,1,0,Saturday
STORE2,2/22/2015,0,0,Sunday
STORE2,2/23/2015,2,0,Monday
STORE2,2/24/2015,0,0,Tuesday
STORE2,2/25/2015,0,0,Wednesday
STORE2,2/26/2015,0,0,Thursday
STORE2,2/27/2015,0,0,Friday
STORE2,2/28/2015,2,0,Saturday
STORE2,3/1/2015,0,0,Sunday
STORE2,3/2/2015,1,1,Monday
STORE2,3/3/2015,8,1,Tuesday
STORE2,3/4/2015,10,1,Wednesday
STORE2,3/5/2015,15,1,Thursday
STORE2,3/6/2015,10,1,Friday
STORE2,3/7/2015,14,1,Saturday
STORE2,3/8/2015,0,1,Sunday
STORE2,3/9/2015,11,1,Monday
STORE2,3/10/2015,0,1,Tuesday
STORE2,3/11/2015,1,0,Wednesday
STORE2,3/12/2015,0,0,Thursday
STORE2,3/13/2015,0,0,Friday
STORE2,3/14/2015,2,0,Saturday
STORE2,3/15/2015,0,0,Sunday
STORE2,3/16/2015,0,0,Monday
STORE2,3/17/2015,1,0,Tuesday
STORE2,3/18/2015,1,0,Wednesday
STORE2,3/19/2015,0,0,Thursday
STORE2,3/20/2015,0,0,Friday
STORE2,3/21/2015,0,0,Saturday
STORE2,3/22/2015,0,0,Sunday
STORE2,3/23/2015,0,0,Monday
STORE2,3/24/2015,0,0,Tuesday
STORE2,3/25/2015,0,0,Wednesday
STORE2,3/26/2015,1,0,Thursday
STORE2,3/27/2015,0,0,Friday
STORE2,3/28/2015,0,0,Saturday
STORE2,3/29/2015,0,0,Sunday
STORE2,3/30/2015,0,0,Monday
STORE2,3/31/2015,0,0,Tuesday
STORE2,4/1/2015,2,0,Wednesday
STORE2,4/2/2015,2,0,Thursday
STORE2,4/3/2015,0,0,Friday
STORE2,4/4/2015,1,0,Saturday
STORE2,4/5/2015,0,0,Sunday
STORE2,4/6/2015,0,0,Monday
STORE2,4/7/2015,1,0,Tuesday
STORE2,4/8/2015,1,0,Wednesday
STORE2,4/9/2015,0,0,Thursday
STORE2,4/10/2015,2,0,Friday
STORE2,4/11/2015,0,0,Saturday
STORE2,4/12/2015,0,0,Sunday
STORE2,4/13/2015,0,0,Monday
STORE2,4/14/2015,0,0,Tuesday
STORE2,4/15/2015,2,0,Wednesday
STORE2,4/16/2015,0,0,Thursday
STORE2,4/17/2015,1,0,Friday
STORE2,4/18/2015,0,0,Saturday
STORE2,4/19/2015,0,0,Sunday
STORE2,4/20/2015,1,0,Monday
STORE2,4/21/2015,0,0,Tuesday
STORE2,4/22/2015,0,0,Wednesday
STORE2,4/23/2015,0,0,Thursday
STORE2,4/24/2015,2,0,Friday
STORE2,4/25/2015,1,0,Saturday
STORE2,4/26/2015,0,0,Sunday
STORE2,4/27/2015,0,0,Monday
STORE2,4/28/2015,0,0,Tuesday
STORE2,4/29/2015,1,0,Wednesday
STORE2,4/30/2015,0,0,Thursday
STORE2,5/1/2015,0,0,Friday
STORE2,5/2/2015,1,0,Saturday
STORE2,5/3/2015,0,0,Sunday
STORE2,5/4/2015,0,0,Monday
STORE2,5/5/2015,1,0,Tuesday
STORE2,5/6/2015,0,0,Wednesday
STORE2,5/7/2015,0,0,Thursday
STORE2,5/8/2015,1,0,Friday
STORE2,5/9/2015,0,0,Saturday
STORE2,5/10/2015,0,0,Sunday
STORE2,5/11/2015,1,0,Monday
STORE2,5/12/2015,0,0,Tuesday
STORE2,5/13/2015,1,0,Wednesday
STORE2,5/14/2015,1,0,Thursday
STORE2,5/15/2015,0,0,Friday
STORE2,5/16/2015,1,0,Saturday
STORE2,5/17/2015,0,0,Sunday
STORE2,5/18/2015,2,0,Monday
STORE2,5/19/2015,1,0,Tuesday
STORE2,5/20/2015,1,0,Wednesday
STORE2,5/21/2015,1,0,Thursday
STORE2,5/22/2015,1,0,Friday
STORE2,5/23/2015,0,0,Saturday
STORE2,5/24/2015,0,0,Sunday
STORE2,5/25/2015,3,0,Monday
STORE2,5/26/2015,0,0,Tuesday
STORE2,5/27/2015,1,0,Wednesday
STORE2,5/28/2015,1,0,Thursday
STORE2,5/29/2015,0,0,Friday
STORE2,5/30/2015,1,0,Saturday
STORE2,5/31/2015,0,0,Sunday
STORE2,6/1/2015,0,0,Monday
STORE2,6/2/2015,2,0,Tuesday
STORE2,6/3/2015,1,0,Wednesday
STORE2,6/4/2015,1,0,Thursday
STORE2,6/5/2015,0,0,Friday
STORE2,6/6/2015,1,0,Saturday
STORE2,6/7/2015,0,0,Sunday
STORE2,6/8/2015,1,0,Monday
STORE2,6/9/2015,0,0,Tuesday
STORE2,6/10/2015,1,0,Wednesday
STORE2,6/11/2015,1,0,Thursday
STORE2,6/12/2015,0,0,Friday
STORE2,6/13/2015,2,0,Saturday
STORE2,6/14/2015,0,0,Sunday
STORE2,6/15/2015,4,0,Monday
STORE2,6/16/2015,1,0,Tuesday
STORE2,6/17/2015,2,0,Wednesday
STORE2,6/18/2015,4,0,Thursday
STORE2,6/19/2015,1,0,Friday
STORE2,6/20/2015,3,0,Saturday
STORE2,6/21/2015,0,0,Sunday
STORE2,6/22/2015,6,0,Monday
STORE2,6/23/2015,5,1,Tuesday
STORE2,6/24/2015,13,1,Wednesday
STORE2,6/25/2015,4,1,Thursday
STORE2,6/26/2015,5,1,Friday
STORE2,6/27/2015,7,1,Saturday
STORE2,6/28/2015,0,1,Sunday
STORE2,6/29/2015,12,1,Monday
STORE2,6/30/2015,1,0,Tuesday
STORE2,7/1/2015,1,0,Wednesday
STORE2,7/2/2015,1,0,Thursday
STORE2,7/3/2015,2,0,Friday
STORE2,7/4/2015,2,0,Saturday
STORE2,7/5/2015,0,0,Sunday
STORE2,7/6/2015,1,0,Monday
STORE2,7/7/2015,0,0,Tuesday
STORE2,7/8/2015,0,0,Wednesday
STORE2,7/9/2015,0,0,Thursday
STORE2,7/10/2015,2,0,Friday
STORE2,7/11/2015,3,0,Saturday
STORE2,7/12/2015,0,0,Sunday
STORE2,7/13/2015,1,0,Monday
STORE2,7/14/2015,0,0,Tuesday
STORE2,7/15/2015,2,0,Wednesday
STORE2,7/16/2015,1,0,Thursday
STORE2,7/17/2015,5,0,Friday
STORE2,7/18/2015,1,0,Saturday
STORE2,7/19/2015,0,0,Sunday
STORE2,7/20/2015,1,0,Monday
STORE2,7/21/2015,0,0,Tuesday
STORE2,7/22/2015,0,0,Wednesday
STORE2,7/23/2015,0,0,Thursday
STORE2,7/24/2015,2,0,Friday
STORE2,7/25/2015,0,0,Saturday
STORE2,7/26/2015,0,0,Sunday
STORE2,7/27/2015,0,0,Monday
STORE2,7/28/2015,1,0,Tuesday
STORE2,7/29/2015,0,0,Wednesday
STORE2,7/30/2015,1,0,Thursday
STORE2,7/31/2015,0,0,Friday
STORE3,1/8/2014,4,1,Wednesday
STORE3,1/9/2014,2,1,Thursday
STORE3,1/10/2014,0,1,Friday
STORE3,1/11/2014,3,1,Saturday
STORE3,1/12/2014,0,1,Sunday
STORE3,1/13/2014,0,0,Monday
STORE3,1/14/2014,0,0,Tuesday
STORE3,1/15/2014,0,0,Wednesday
STORE3,1/16/2014,0,0,Thursday
STORE3,1/17/2014,0,0,Friday
STORE3,1/18/2014,0,0,Saturday
STORE3,1/19/2014,0,0,Sunday
STORE3,1/20/2014,0,0,Monday
STORE3,1/21/2014,0,0,Tuesday
STORE3,1/22/2014,0,0,Wednesday
STORE3,1/23/2014,0,0,Thursday
STORE3,1/24/2014,0,0,Friday
STORE3,1/25/2014,0,0,Saturday
STORE3,1/26/2014,0,0,Sunday
STORE3,1/27/2014,0,0,Monday
STORE3,1/28/2014,1,1,Tuesday
STORE3,1/29/2014,4,1,Wednesday
STORE3,1/30/2014,3,1,Thursday
STORE3,1/31/2014,6,1,Friday
STORE3,2/1/2014,0,1,Saturday
STORE3,2/2/2014,0,1,Sunday
STORE3,2/3/2014,2,1,Monday
STORE3,2/4/2014,8,1,Tuesday
STORE3,2/5/2014,0,1,Wednesday
STORE3,2/6/2014,6,1,Thursday
STORE3,2/7/2014,0,1,Friday
STORE3,2/8/2014,0,1,Saturday
STORE3,2/9/2014,0,1,Sunday
STORE3,2/10/2014,1,1,Monday
STORE3,2/11/2014,0,1,Tuesday
STORE3,2/12/2014,0,1,Wednesday
STORE3,2/13/2014,0,1,Thursday
STORE3,2/14/2014,0,1,Friday
STORE3,2/15/2014,0,1,Saturday
STORE3,2/16/2014,0,1,Sunday
STORE3,2/17/2014,1,0,Monday
STORE3,2/18/2014,0,0,Tuesday
STORE3,2/19/2014,0,0,Wednesday
STORE3,2/20/2014,0,0,Thursday
STORE3,2/21/2014,0,0,Friday
STORE3,2/22/2014,0,0,Saturday
STORE3,2/23/2014,0,0,Sunday
STORE3,2/24/2014,0,0,Monday
STORE3,2/25/2014,0,0,Tuesday
STORE3,2/26/2014,0,0,Wednesday
STORE3,2/27/2014,0,0,Thursday
STORE3,2/28/2014,0,0,Friday
STORE3,3/1/2014,0,0,Saturday
STORE3,3/2/2014,0,0,Sunday
STORE3,3/3/2014,0,0,Monday
STORE3,3/4/2014,0,0,Tuesday
STORE3,3/5/2014,0,0,Wednesday
STORE3,3/6/2014,0,0,Thursday
STORE3,3/7/2014,0,0,Friday
STORE3,3/8/2014,0,0,Saturday
STORE3,3/9/2014,0,0,Sunday
STORE3,3/10/2014,1,0,Monday
STORE3,3/11/2014,0,0,Tuesday
STORE3,3/12/2014,0,0,Wednesday
STORE3,3/13/2014,0,0,Thursday
STORE3,3/14/2014,0,0,Friday
STORE3,3/15/2014,0,0,Saturday
STORE3,3/16/2014,0,0,Sunday
STORE3,3/17/2014,0,0,Monday
STORE3,3/18/2014,0,0,Tuesday
STORE3,3/19/2014,1,0,Wednesday
STORE3,3/20/2014,0,0,Thursday
STORE3,3/21/2014,0,0,Friday
STORE3,3/22/2014,0,0,Saturday
STORE3,3/23/2014,0,0,Sunday
STORE3,3/24/2014,0,1,Monday
STORE3,3/25/2014,0,1,Tuesday
STORE3,3/26/2014,0,1,Wednesday
STORE3,3/27/2014,0,1,Thursday
STORE3,3/28/2014,0,1,Friday
STORE3,3/29/2014,0,1,Saturday
STORE3,3/30/2014,0,1,Sunday
STORE3,3/31/2014,1,1,Monday
STORE3,4/1/2014,0,1,Tuesday
STORE3,4/2/2014,0,0,Wednesday
STORE3,4/3/2014,0,0,Thursday
STORE3,4/4/2014,0,0,Friday
STORE3,4/5/2014,0,0,Saturday
STORE3,4/6/2014,0,0,Sunday
STORE3,4/7/2014,0,0,Monday
STORE3,4/8/2014,0,0,Tuesday
STORE3,4/9/2014,0,0,Wednesday
STORE3,4/10/2014,0,0,Thursday
STORE3,4/11/2014,0,0,Friday
STORE3,4/12/2014,0,0,Saturday
STORE3,4/13/2014,0,0,Sunday
STORE3,4/14/2014,0,0,Monday
STORE3,4/15/2014,0,0,Tuesday
STORE3,4/16/2014,0,0,Wednesday
STORE3,4/17/2014,0,0,Thursday
STORE3,4/18/2014,0,0,Friday
STORE3,4/19/2014,0,0,Saturday
STORE3,4/20/2014,0,0,Sunday
STORE3,4/21/2014,0,0,Monday
STORE3,4/22/2014,1,0,Tuesday
STORE3,4/23/2014,0,0,Wednesday
STORE3,4/24/2014,0,0,Thursday
STORE3,4/25/2014,0,0,Friday
STORE3,4/26/2014,0,0,Saturday
STORE3,4/27/2014,0,0,Sunday
STORE3,4/28/2014,1,0,Monday
STORE3,4/29/2014,0,0,Tuesday
STORE3,4/30/2014,0,0,Wednesday
STORE3,5/1/2014,0,0,Thursday
STORE3,5/2/2014,0,0,Friday
STORE3,5/3/2014,0,0,Saturday
STORE3,5/4/2014,0,0,Sunday
STORE3,5/5/2014,0,0,Monday
STORE3,5/6/2014,0,0,Tuesday
STORE3,5/7/2014,0,0,Wednesday
STORE3,5/8/2014,0,0,Thursday
STORE3,5/9/2014,0,0,Friday
STORE3,5/10/2014,0,0,Saturday
STORE3,5/11/2014,0,0,Sunday
STORE3,5/12/2014,0,1,Monday
STORE3,5/13/2014,4,1,Tuesday
STORE3,5/14/2014,0,1,Wednesday
STORE3,5/15/2014,0,1,Thursday
STORE3,5/16/2014,4,1,Friday
STORE3,5/17/2014,0,1,Saturday
STORE3,5/18/2014,0,1,Sunday
STORE3,5/19/2014,1,1,Monday
STORE3,5/20/2014,5,1,Tuesday
STORE3,5/21/2014,1,1,Wednesday
STORE3,5/22/2014,1,1,Thursday
STORE3,5/23/2014,3,1,Friday
STORE3,5/24/2014,2,1,Saturday
STORE3,5/25/2014,0,1,Sunday
STORE3,5/26/2014,0,0,Monday
STORE3,5/27/2014,0,0,Tuesday
STORE3,5/28/2014,2,0,Wednesday
STORE3,5/29/2014,0,0,Thursday
STORE3,5/30/2014,0,0,Friday
STORE3,5/31/2014,0,0,Saturday
STORE3,6/1/2014,0,0,Sunday
STORE3,6/2/2014,0,0,Monday
STORE3,6/3/2014,0,0,Tuesday
STORE3,6/4/2014,0,0,Wednesday
STORE3,6/5/2014,0,0,Thursday
STORE3,6/6/2014,1,0,Friday
STORE3,6/7/2014,0,0,Saturday
STORE3,6/8/2014,0,0,Sunday
STORE3,6/9/2014,1,0,Monday
STORE3,6/10/2014,0,0,Tuesday
STORE3,6/11/2014,0,0,Wednesday
STORE3,6/12/2014,0,0,Thursday
STORE3,6/13/2014,0,0,Friday
STORE3,6/14/2014,0,0,Saturday
STORE3,6/15/2014,0,0,Sunday
STORE3,6/16/2014,0,0,Monday
STORE3,6/17/2014,0,0,Tuesday
STORE3,6/18/2014,0,0,Wednesday
STORE3,6/19/2014,0,0,Thursday
STORE3,6/20/2014,0,0,Friday
STORE3,6/21/2014,0,0,Saturday
STORE3,6/22/2014,0,0,Sunday
STORE3,6/23/2014,0,0,Monday
STORE3,6/24/2014,7,1,Tuesday
STORE3,6/25/2014,0,1,Wednesday
STORE3,6/26/2014,2,1,Thursday
STORE3,6/27/2014,3,1,Friday
STORE3,6/28/2014,1,1,Saturday
STORE3,6/29/2014,0,1,Sunday
STORE3,6/30/2014,2,1,Monday
STORE3,7/1/2014,0,1,Tuesday
STORE3,7/2/2014,0,1,Wednesday
STORE3,7/3/2014,0,0,Thursday
STORE3,7/4/2014,0,0,Friday
STORE3,7/5/2014,0,0,Saturday
STORE3,7/6/2014,0,0,Sunday
STORE3,7/7/2014,0,0,Monday
STORE3,7/8/2014,0,0,Tuesday
STORE3,7/9/2014,0,0,Wednesday
STORE3,7/10/2014,0,0,Thursday
STORE3,7/11/2014,0,0,Friday
STORE3,7/12/2014,0,0,Saturday
STORE3,7/13/2014,0,0,Sunday
STORE3,7/14/2014,0,0,Monday
STORE3,7/15/2014,0,0,Tuesday
STORE3,7/16/2014,0,0,Wednesday
