dim_product_eurocategory_desc,dim_period_year_desc,dim_market_channel_desc,dim_product_super_group_desc,dim_roi_range_desc,number_of_tpr_weeks,number_of_display_weeks,number_of_feature_weeks,number_of_event_weeks,mfr_roi_value,trade_direct_promo_spend,number_of_weeks,PPI,BP,DISO,FEAO,FEDI
INSECT TREATMENT,2014,FR HYPERS + SUPERS,HBA,>1,20,24,2,41,8815.83758,5945.13044,41,#N/A,#N/A,#N/A,#N/A,#N/A
INSECT TREATMENT,2015,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,16631,#N/A,#N/A,#N/A,#N/A,#N/A
INSECT TREATMENT,2015,FR HYPERS + SUPERS,HBA,0-1,31,2,0,31,-1592.178428,4943.076997,31,#N/A,#N/A,#N/A,#N/A,#N/A
INSECT TREATMENT,2015,FR HYPERS + SUPERS,HBA,<0,1,0,0,1,-8.788841,6.5020175,1,#N/A,#N/A,#N/A,#N/A,#N/A
INSECT TREATMENT,2015,FR HYPERS + SUPERS,HBA,>1,51,22,0,61,7804.430939,8587.991097,61,#N/A,#N/A,#N/A,#N/A,#N/A
INSECTICIDES,2013,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,562369,-1.308002425,-1.301122318,0.198270239,0.150748168,0.79339347
INSECTICIDES,2013,FR HYPERS + SUPERS,HOMECARE,0-1,854,408,76,995,-80355.86488,230670.3719,995,-1.308002425,-1.301122318,0.198270239,0.150748168,0.79339347
INSECTICIDES,2013,FR HYPERS + SUPERS,HOMECARE,<0,49,22,9,68,-26310.08484,12384.28394,68,-1.308002425,-1.301122318,0.198270239,0.150748168,0.79339347
INSECTICIDES,2013,FR HYPERS + SUPERS,HOMECARE,>1,981,883,73,1398,256065.3859,463746.0415,1398,-1.308002425,-1.301122318,0.198270239,0.150748168,0.79339347
INSECTICIDES,2014,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,622652,-1.308002425,-1.301122318,0.198270239,0.150748168,0.79339347
INSECTICIDES,2014,FR HYPERS + SUPERS,HOMECARE,0-1,1027,555,91,1178,-98640.27326,314873.9908,1178,-1.308002425,-1.301122318,0.198270239,0.150748168,0.79339347
INSECTICIDES,2014,FR HYPERS + SUPERS,HOMECARE,<0,68,32,9,95,-16452.71434,11210.25836,95,-1.308002425,-1.301122318,0.198270239,0.150748168,0.79339347
INSECTICIDES,2014,FR HYPERS + SUPERS,HOMECARE,>1,1219,1041,85,1645,334242.896,668181.0532,1645,-1.308002425,-1.301122318,0.198270239,0.150748168,0.79339347
INSECTICIDES,2015,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,631378,-1.308002425,-1.301122318,0.198270239,0.150748168,0.79339347
INSECTICIDES,2015,FR HYPERS + SUPERS,HOMECARE,0-1,736,312,88,828,-118579.4692,335757.2606,828,-1.308002425,-1.301122318,0.198270239,0.150748168,0.79339347
INSECTICIDES,2015,FR HYPERS + SUPERS,HOMECARE,<0,44,14,10,54,-57650.92732,14899.52981,54,-1.308002425,-1.301122318,0.198270239,0.150748168,0.79339347
INSECTICIDES,2015,FR HYPERS + SUPERS,HOMECARE,>1,992,818,66,1367,365656.8411,621430.0339,1367,-1.308002425,-1.301122318,0.198270239,0.150748168,0.79339347
INSTANT SOUP,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,107476,-1.270781643,-0.725719697,0.33638616,0.504491614,1.03827082
INSTANT SOUP,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,305,146,133,308,-21026.11944,76916.35815,308,-1.270781643,-0.725719697,0.33638616,0.504491614,1.03827082
INSTANT SOUP,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,12,5,6,12,-856.595083,590.1470144,12,-1.270781643,-0.725719697,0.33638616,0.504491614,1.03827082
INSTANT SOUP,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,188,139,104,196,11442.46076,42620.92888,196,-1.270781643,-0.725719697,0.33638616,0.504491614,1.03827082
INSTANT SOUP,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,121856,-1.270781643,-0.725719697,0.33638616,0.504491614,1.03827082
INSTANT SOUP,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,359,176,139,371,-29037.35779,103566.0173,371,-1.270781643,-0.725719697,0.33638616,0.504491614,1.03827082
INSTANT SOUP,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,13,8,6,17,-3210.159733,2319.971227,17,-1.270781643,-0.725719697,0.33638616,0.504491614,1.03827082
INSTANT SOUP,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,245,169,112,266,9777.04014,38461.51495,266,-1.270781643,-0.725719697,0.33638616,0.504491614,1.03827082
INSTANT SOUP,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,139505,-1.270781643,-0.725719697,0.33638616,0.504491614,1.03827082
INSTANT SOUP,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,671,287,345,681,-93522.33198,323997.4745,681,-1.270781643,-0.725719697,0.33638616,0.504491614,1.03827082
INSTANT SOUP,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,34,7,5,37,-6803.714235,4919.542299,37,-1.270781643,-0.725719697,0.33638616,0.504491614,1.03827082
INSTANT SOUP,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,270,162,103,283,25853.56961,80375.65972,283,-1.270781643,-0.725719697,0.33638616,0.504491614,1.03827082
JAMS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,1393288,-1.359954561,-0.654606889,0.635429563,0.098281615,0.708826595
JAMS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,2429,584,618,2502,-344260.2691,1060449.729,2502,-1.359954561,-0.654606889,0.635429563,0.098281615,0.708826595
JAMS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,63,55,25,103,-51350.18103,24463.2695,103,-1.359954561,-0.654606889,0.635429563,0.098281615,0.708826595
JAMS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,1819,1147,844,1995,321963.8463,968242.3892,1995,-1.359954561,-0.654606889,0.635429563,0.098281615,0.708826595
JAMS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,1430316,-1.359954561,-0.654606889,0.635429563,0.098281615,0.708826595
JAMS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,2492,584,804,2553,-337283.7513,1042364.457,2553,-1.359954561,-0.654606889,0.635429563,0.098281615,0.708826595
JAMS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,109,51,39,146,-64083.12781,36423.79654,146,-1.359954561,-0.654606889,0.635429563,0.098281615,0.708826595
JAMS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,1696,1140,754,1914,385845.7738,1087940.625,1914,-1.359954561,-0.654606889,0.635429563,0.098281615,0.708826595
JAMS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,1480654,-1.359954561,-0.654606889,0.635429563,0.098281615,0.708826595
JAMS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,2534,601,686,2612,-267354.9311,894291.5621,2612,-1.359954561,-0.654606889,0.635429563,0.098281615,0.708826595
JAMS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,76,53,29,115,-56225.71631,30308.40124,115,-1.359954561,-0.654606889,0.635429563,0.098281615,0.708826595
JAMS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,2024,1286,882,2157,443898.1665,1310528.955,2157,-1.359954561,-0.654606889,0.635429563,0.098281615,0.708826595
KETCHUP,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,92075,-1.126174045,-0.635131821,0.485622231,0.36534106,0.955530832
KETCHUP,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,622,154,176,634,-122133.6767,377042.9392,634,-1.126174045,-0.635131821,0.485622231,0.36534106,0.955530832
KETCHUP,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,17,2,0,19,-3571.65542,2033.226198,19,-1.126174045,-0.635131821,0.485622231,0.36534106,0.955530832
KETCHUP,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,395,304,239,420,221712.3666,614633.504,420,-1.126174045,-0.635131821,0.485622231,0.36534106,0.955530832
KETCHUP,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,97534,-1.126174045,-0.635131821,0.485622231,0.36534106,0.955530832
KETCHUP,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,530,208,231,549,-112098.1075,568810.9463,549,-1.126174045,-0.635131821,0.485622231,0.36534106,0.955530832
KETCHUP,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,29,13,8,37,-17774.49435,9077.62325,37,-1.126174045,-0.635131821,0.485622231,0.36534106,0.955530832
KETCHUP,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,347,259,200,377,230576.1271,984137.5423,377,-1.126174045,-0.635131821,0.485622231,0.36534106,0.955530832
KETCHUP,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,101437,-1.126174045,-0.635131821,0.485622231,0.36534106,0.955530832
KETCHUP,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,513,192,270,524,-175917.2085,1002631.898,524,-1.126174045,-0.635131821,0.485622231,0.36534106,0.955530832
KETCHUP,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,18,3,3,21,-8157.397499,5233.910273,21,-1.126174045,-0.635131821,0.485622231,0.36534106,0.955530832
KETCHUP,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,394,331,232,430,198198.6198,793372.8171,430,-1.126174045,-0.635131821,0.485622231,0.36534106,0.955530832
KITCHEN TOWELS,2013,FR HYPERS + SUPERS,PAPER PROD.,,0,0,0,0,0,0,92871,-1.412352543,-1.515891858,0.449591088,0.589847478,1.235815144
KITCHEN TOWELS,2013,FR HYPERS + SUPERS,PAPER PROD.,0-1,567,306,354,578,-1090592.725,4472952.621,578,-1.412352543,-1.515891858,0.449591088,0.589847478,1.235815144
KITCHEN TOWELS,2013,FR HYPERS + SUPERS,PAPER PROD.,<0,23,19,12,36,-192258.0867,126211.0616,36,-1.412352543,-1.515891858,0.449591088,0.589847478,1.235815144
KITCHEN TOWELS,2013,FR HYPERS + SUPERS,PAPER PROD.,>1,555,446,345,589,730287.5677,2053534.549,589,-1.412352543,-1.515891858,0.449591088,0.589847478,1.235815144
KITCHEN TOWELS,2014,FR HYPERS + SUPERS,PAPER PROD.,,0,0,0,0,0,0,104254,-1.412352543,-1.515891858,0.449591088,0.589847478,1.235815144
KITCHEN TOWELS,2014,FR HYPERS + SUPERS,PAPER PROD.,0-1,692,338,394,701,-1456878.786,4067611.342,701,-1.412352543,-1.515891858,0.449591088,0.589847478,1.235815144
KITCHEN TOWELS,2014,FR HYPERS + SUPERS,PAPER PROD.,<0,33,30,26,48,-344392.4763,210895.4333,48,-1.412352543,-1.515891858,0.449591088,0.589847478,1.235815144
KITCHEN TOWELS,2014,FR HYPERS + SUPERS,PAPER PROD.,>1,609,459,358,652,817069.3975,2500820.74,652,-1.412352543,-1.515891858,0.449591088,0.589847478,1.235815144
KITCHEN TOWELS,2015,FR HYPERS + SUPERS,PAPER PROD.,,0,0,0,0,0,0,108393,-1.412352543,-1.515891858,0.449591088,0.589847478,1.235815144
KITCHEN TOWELS,2015,FR HYPERS + SUPERS,PAPER PROD.,0-1,625,366,381,655,-1197768.847,3921227.7,655,-1.412352543,-1.515891858,0.449591088,0.589847478,1.235815144
KITCHEN TOWELS,2015,FR HYPERS + SUPERS,PAPER PROD.,<0,48,32,14,75,-329068.1311,208140.048,75,-1.412352543,-1.515891858,0.449591088,0.589847478,1.235815144
KITCHEN TOWELS,2015,FR HYPERS + SUPERS,PAPER PROD.,>1,625,494,398,674,1075636.023,2874075.415,674,-1.412352543,-1.515891858,0.449591088,0.589847478,1.235815144
LAUNDRY DET,2013,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,1205322,-1.467280797,-0.875314046,0.430410851,0.576241473,1.070635547
LAUNDRY DET,2013,FR HYPERS + SUPERS,HOMECARE,0-1,8211,4750,4738,8421,-8152587.576,34513639.53,8421,-1.467280797,-0.875314046,0.430410851,0.576241473,1.070635547
LAUNDRY DET,2013,FR HYPERS + SUPERS,HOMECARE,<0,422,230,215,534,-1706502.909,1105341.852,534,-1.467280797,-0.875314046,0.430410851,0.576241473,1.070635547
LAUNDRY DET,2013,FR HYPERS + SUPERS,HOMECARE,>1,7286,5378,3663,7871,6174468.444,20575852.9,7871,-1.467280797,-0.875314046,0.430410851,0.576241473,1.070635547
LAUNDRY DET,2014,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,1269791,-1.467280797,-0.875314046,0.430410851,0.576241473,1.070635547
LAUNDRY DET,2014,FR HYPERS + SUPERS,HOMECARE,0-1,9791,5725,5723,10056,-11752439.36,46947336.19,10056,-1.467280797,-0.875314046,0.430410851,0.576241473,1.070635547
LAUNDRY DET,2014,FR HYPERS + SUPERS,HOMECARE,<0,441,209,196,538,-1839415.732,1270005.448,538,-1.467280797,-0.875314046,0.430410851,0.576241473,1.070635547
LAUNDRY DET,2014,FR HYPERS + SUPERS,HOMECARE,>1,7759,5853,3630,8443,6428628.319,21719601.78,8443,-1.467280797,-0.875314046,0.430410851,0.576241473,1.070635547
LAUNDRY DET,2015,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,1311632,-1.467280797,-0.875314046,0.430410851,0.576241473,1.070635547
LAUNDRY DET,2015,FR HYPERS + SUPERS,HOMECARE,0-1,12279,7819,8115,12549,-17501390.66,68201444.63,12549,-1.467280797,-0.875314046,0.430410851,0.576241473,1.070635547
LAUNDRY DET,2015,FR HYPERS + SUPERS,HOMECARE,<0,531,296,265,645,-2310101.671,1458848.919,645,-1.467280797,-0.875314046,0.430410851,0.576241473,1.070635547
LAUNDRY DET,2015,FR HYPERS + SUPERS,HOMECARE,>1,8210,5937,4116,8838,5422581.559,23805719.37,8838,-1.467280797,-0.875314046,0.430410851,0.576241473,1.070635547
LAUNDRY STAIN REMOVERS,2013,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,33216,-0.845456021,-0.316193253,0.230627574,0,0
LAUNDRY STAIN REMOVERS,2013,FR HYPERS + SUPERS,HOMECARE,0-1,68,0,0,68,-3016.132119,5032.188544,68,-0.845456021,-0.316193253,0.230627574,0,0
LAUNDRY STAIN REMOVERS,2013,FR HYPERS + SUPERS,HOMECARE,>1,24,1,1,25,565.6273648,920.2529473,25,-0.845456021,-0.316193253,0.230627574,0,0
LAUNDRY STAIN REMOVERS,2014,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,34354,-0.845456021,-0.316193253,0.230627574,0,0
LAUNDRY STAIN REMOVERS,2014,FR HYPERS + SUPERS,HOMECARE,0-1,69,0,10,69,-1601.293666,3371.371721,69,-0.845456021,-0.316193253,0.230627574,0,0
LAUNDRY STAIN REMOVERS,2014,FR HYPERS + SUPERS,HOMECARE,>1,35,0,14,38,710.8396442,1699.258351,38,-0.845456021,-0.316193253,0.230627574,0,0
LAUNDRY STAIN REMOVERS,2015,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,33886,-0.845456021,-0.316193253,0.230627574,0,0
LAUNDRY STAIN REMOVERS,2015,FR HYPERS + SUPERS,HOMECARE,0-1,96,24,36,97,-1895.349604,11126.52935,97,-0.845456021,-0.316193253,0.230627574,0,0
LAUNDRY STAIN REMOVERS,2015,FR HYPERS + SUPERS,HOMECARE,<0,1,2,2,2,-50.78122282,28.7266378,2,-0.845456021,-0.316193253,0.230627574,0,0
LAUNDRY STAIN REMOVERS,2015,FR HYPERS + SUPERS,HOMECARE,>1,27,13,12,27,313.8382294,3278.230049,27,-0.845456021,-0.316193253,0.230627574,0,0
LAUNDRY STARCH,2013,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,6919,-1.241826058,-0.021404881,0.060075817,0,0
LAUNDRY STARCH,2013,FR HYPERS + SUPERS,HOMECARE,0-1,4,0,0,4,-81.67420667,148.7434942,4,-1.241826058,-0.021404881,0.060075817,0,0
LAUNDRY STARCH,2013,FR HYPERS + SUPERS,HOMECARE,>1,1,0,0,1,13.3956139,40.3929014,1,-1.241826058,-0.021404881,0.060075817,0,0
LAUNDRY STARCH,2014,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,6822,-1.241826058,-0.021404881,0.060075817,0,0
LAUNDRY STARCH,2014,FR HYPERS + SUPERS,HOMECARE,0-1,4,0,0,4,-66.27588612,122.3218256,4,-1.241826058,-0.021404881,0.060075817,0,0
LAUNDRY STARCH,2014,FR HYPERS + SUPERS,HOMECARE,>1,1,0,0,1,10.10071158,23.5139313,1,-1.241826058,-0.021404881,0.060075817,0,0
LAUNDRY STARCH,2015,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,6529,-1.241826058,-0.021404881,0.060075817,0,0
LAUNDRY STARCH,2015,FR HYPERS + SUPERS,HOMECARE,0-1,5,0,0,5,-83.33398275,157.9133142,5,-1.241826058,-0.021404881,0.060075817,0,0
LAUNDRY STARCH,2015,FR HYPERS + SUPERS,HOMECARE,>1,2,0,0,2,25.5783746,77.482222,2,-1.241826058,-0.021404881,0.060075817,0,0
LAUNDRY WATER SOFTENERS,2013,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,38114,-0.701825631,-0.242392784,0.284823247,0,0.538998839
LAUNDRY WATER SOFTENERS,2013,FR HYPERS + SUPERS,HOMECARE,0-1,138,21,9,138,-94625.36254,152310.3466,138,-0.701825631,-0.242392784,0.284823247,0,0.538998839
LAUNDRY WATER SOFTENERS,2013,FR HYPERS + SUPERS,HOMECARE,<0,0,2,1,2,-1335.468312,1333.958939,2,-0.701825631,-0.242392784,0.284823247,0,0.538998839
LAUNDRY WATER SOFTENERS,2013,FR HYPERS + SUPERS,HOMECARE,>1,25,3,0,28,1267.529407,5681.531468,28,-0.701825631,-0.242392784,0.284823247,0,0.538998839
LAUNDRY WATER SOFTENERS,2014,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,35009,-0.701825631,-0.242392784,0.284823247,0,0.538998839
LAUNDRY WATER SOFTENERS,2014,FR HYPERS + SUPERS,HOMECARE,0-1,89,21,15,96,-48869.99758,111023.9345,96,-0.701825631,-0.242392784,0.284823247,0,0.538998839
LAUNDRY WATER SOFTENERS,2014,FR HYPERS + SUPERS,HOMECARE,<0,1,0,0,1,-140.5047678,117.9560504,1,-0.701825631,-0.242392784,0.284823247,0,0.538998839
LAUNDRY WATER SOFTENERS,2014,FR HYPERS + SUPERS,HOMECARE,>1,15,5,6,15,442.329409,2064.538296,15,-0.701825631,-0.242392784,0.284823247,0,0.538998839
LAUNDRY WATER SOFTENERS,2015,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,34161,-0.701825631,-0.242392784,0.284823247,0,0.538998839
LAUNDRY WATER SOFTENERS,2015,FR HYPERS + SUPERS,HOMECARE,0-1,77,22,21,80,-31055.84225,96054.37349,80,-0.701825631,-0.242392784,0.284823247,0,0.538998839
LAUNDRY WATER SOFTENERS,2015,FR HYPERS + SUPERS,HOMECARE,>1,20,5,6,21,1017.841738,4772.688118,21,-0.701825631,-0.242392784,0.284823247,0,0.538998839
LIP CARE,2013,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,20530,-0.841069509,-1.514927877,0.271406579,0,0.357844882
LIP CARE,2013,FR HYPERS + SUPERS,HBA,0-1,119,44,14,127,-5626.978775,12770.91891,127,-0.841069509,-1.514927877,0.271406579,0,0.357844882
LIP CARE,2013,FR HYPERS + SUPERS,HBA,<0,7,3,3,11,-566.5397353,415.5134241,11,-0.841069509,-1.514927877,0.271406579,0,0.357844882
LIP CARE,2013,FR HYPERS + SUPERS,HBA,>1,120,67,10,136,4557.501251,10426.18515,136,-0.841069509,-1.514927877,0.271406579,0,0.357844882
LIP CARE,2014,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,37065,-0.841069509,-1.514927877,0.271406579,0,0.357844882
LIP CARE,2014,FR HYPERS + SUPERS,HBA,0-1,223,124,10,247,-10207.7691,26448.23241,247,-0.841069509,-1.514927877,0.271406579,0,0.357844882
LIP CARE,2014,FR HYPERS + SUPERS,HBA,<0,25,6,2,31,-2262.724444,1465.876619,31,-0.841069509,-1.514927877,0.271406579,0,0.357844882
LIP CARE,2014,FR HYPERS + SUPERS,HBA,>1,431,248,20,454,32274.24951,61161.56157,454,-0.841069509,-1.514927877,0.271406579,0,0.357844882
LIP CARE,2015,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,62839,-0.841069509,-1.514927877,0.271406579,0,0.357844882
LIP CARE,2015,FR HYPERS + SUPERS,HBA,0-1,286,139,68,294,-12890.13387,40590.16965,294,-0.841069509,-1.514927877,0.271406579,0,0.357844882
